# =*= AGENT TRAINING =*=
#
# = TRAINING PARAMETERS =
#  * Agent type: reactive
#  * Dataset used: gibson
#  * Training length: 15000 episodes
#  * Date / hour: 2021-08-29_21:55:08
# = ADDITIONAL PARAMETERS =
#  * reward_method: contour
#  * prioritized: False
#  * collisions: True
#
# = EPISODE TRAINING RESULTS

episode,time_taken,actions_taken,initial_goal_distance,final_goal_distance,distance_travelled,successful,average_reward
42,0.6793444156646729,5,7.137549,6.9371476,0.2004013,False,-19.14430447665336
43,0.27294468879699707,2,12.6807165,12.6807165,0.0,False,-51.49405783265365
44,0.8135359287261963,6,10.9214325,11.218394,-0.29696178,False,-21.904355905355413
45,0.13651347160339355,1,5.156345,5.156345,0.0,False,-100.0
46,0.2716233730316162,2,4.330337,4.330337,0.0,False,-49.4557147921401
47,1.0881202220916748,8,11.1717615,10.772138,0.39962387,False,-8.892817582369617
48,0.6789007186889648,5,5.693393,6.1019583,-0.40856504,False,-29.640796102910894
49,0.678400993347168,5,6.8223915,7.1338606,-0.31146908,False,-27.0492060269906
50,0.6783359050750732,5,7.22991,6.986208,0.24370193,False,-18.15
51,0.4069559574127197,3,6.98269,6.98269,0.0,False,-33.5
52,0.6822588443756104,5,10.102402,9.865066,0.23733616,False,-20.579736791791493
53,1.0873744487762451,8,6.916717,6.882912,0.033804893,False,-15.171093253679828
54,0.14145159721374512,1,5.676159,5.547663,0.1284957,False,-100.0
55,0.2739295959472656,2,7.092013,6.8518953,0.24011755,False,-45.0
56,0.8131747245788574,6,6.0637264,5.565085,0.4986415,False,-13.458333333333334
57,2.382312774658203,15,4.173276,4.3710446,-0.19776869,False,-11.283781305557408
58,0.2726290225982666,2,5.949139,5.910817,0.038321972,False,-50.125
59,1.5031721591949463,11,17.554941,17.071398,0.4835434,False,-6.7321942431260595
60,0.9540061950683594,7,7.784699,7.436479,0.34821987,False,-13.035714285714286
61,0.9524409770965576,7,8.09696,8.134045,-0.03708458,False,-15.216706057750002
62,1.0909111499786377,8,4.1652865,2.9587054,1.2065811,False,-6.142884403643016
63,0.13805055618286133,1,9.443188,9.443188,0.0,False,-100.0
64,0.27387142181396484,2,8.785749,8.785749,0.0,False,-50.597127184007604
65,0.1383204460144043,1,10.205991,10.205991,0.0,False,-100.0
66,0.9550313949584961,7,5.2899213,5.7092714,-0.41935015,False,-20.390866563385448
67,0.8182344436645508,6,4.809568,4.6639514,0.14561653,False,-15.20526485061697
68,1.0871992111206055,8,7.3726683,7.366559,0.0061092377,False,-13.30443343159817
69,0.5456886291503906,4,4.5841513,4.6032896,-0.019138336,False,-29.29565571682275
70,1.6318624019622803,12,4.7362084,4.0103745,0.7258339,False,-6.039996416321098
71,0.4096558094024658,3,7.8708735,7.8708735,0.0,False,-33.5
72,0.409970760345459,3,2.8407898,2.8407898,0.0,False,-32.95389330385814
73,0.13822650909423828,1,3.1230552,3.1230552,0.0,False,-100.0
74,0.4090745449066162,3,8.378572,8.357062,0.021510124,False,-33.5
75,0.9524252414703369,7,5.2141867,4.480319,0.73386765,False,-8.288587927738734
76,0.1389617919921875,1,3.4187787,3.4187787,0.0,False,-100.0
77,0.27422046661376953,2,10.7085085,10.7085085,0.0,False,-50.97169442218785
78,0.13975262641906738,1,4.556443,4.556443,0.0,False,-100.0
79,0.1381840705871582,1,1.4633374,1.4194472,0.043890238,False,-100.0
80,0.13747811317443848,1,7.6374173,7.6374173,0.0,False,-100.0
81,1.7709062099456787,13,6.1165247,7.9743743,-1.8578496,False,-24.115250607480537
82,0.6811316013336182,5,9.352776,8.78883,0.5639458,False,-19.236545562146127
83,0.1372063159942627,1,4.027191,4.027191,0.0,False,-100.0
84,0.1375267505645752,1,12.667044,12.667044,0.0,False,-100.0
85,0.1526496410369873,1,1.3308748,1.3308748,0.0,False,-100.0
86,0.27487683296203613,2,6.7674384,6.825674,-0.058235645,False,-55.82318343811875
87,0.41155433654785156,3,3.1729145,2.924075,0.24883962,False,-30.083333333333332
88,0.13860726356506348,1,3.9713545,3.9713545,0.0,False,-100.0
89,1.3665754795074463,10,5.1850705,5.167346,0.017724514,False,-10.313077930561281
90,0.9564306735992432,7,3.1845565,3.3972828,-0.21272635,False,-18.16714102839838
91,0.550602912902832,4,9.472212,9.290406,0.18180561,False,-22.625
92,0.5488507747650146,4,6.8486795,6.9223576,-0.07367802,False,-27.02945041656494
93,1.5003509521484375,11,6.1691513,6.308901,-0.13974953,False,-10.9702092983054
94,0.13750362396240234,1,4.960373,4.960373,0.0,False,-100.0
95,0.40990304946899414,3,15.082639,15.082639,0.0,False,-34.4127052217691
96,0.9580099582672119,7,7.1203203,7.282101,-0.16178083,False,-16.576799341865954
97,0.2734105587005615,2,5.7014465,5.7014465,0.0,False,-47.65100071308666
98,0.13750934600830078,1,15.098875,15.098875,0.0,False,-100.0
99,0.40975236892700195,3,9.884337,9.641777,0.24256039,False,-30.47528115723901
100,0.13936519622802734,1,5.8171706,5.8171706,0.0,False,-100.0
101,0.5457444190979004,4,6.3351736,6.764403,-0.42922926,False,-36.20961392296542
102,0.13733506202697754,1,12.996966,12.778585,0.21838093,False,-100.0
103,0.4104588031768799,3,10.752146,10.752146,0.0,False,-30.083333333333332
104,0.4087660312652588,3,11.617053,11.449805,0.16724777,False,-30.083333333333332
105,0.13731598854064941,1,8.459419,8.459419,0.0,False,-100.0
106,0.13884758949279785,1,5.173234,5.331636,-0.15840197,False,-100.0
107,1.0931403636932373,8,5.836629,5.4397388,0.39689016,False,-19.1822367545072
108,1.2302613258361816,9,7.0505147,7.135032,-0.08451748,False,-13.496915450011102
109,0.27372074127197266,2,9.205918,9.205918,0.0,False,-51.99624918496704
110,0.27367496490478516,2,8.268135,8.268135,0.0,False,-52.239232449051656
111,0.27768659591674805,2,7.4453716,7.6582484,-0.2128768,False,-82.20248487277212
112,0.2738783359527588,2,14.961016,14.934843,0.026172638,False,-57.201481380812425
113,1.366133689880371,10,4.1792736,4.371549,-0.19227552,False,-14.885181330889628
114,0.5458371639251709,4,9.195676,8.9652,0.23047543,False,-22.112671118557955
115,0.27393579483032227,2,3.3038,3.3038,0.0,False,-49.30504275074884
116,0.13733839988708496,1,9.117391,9.117391,0.0,False,-100.0
117,0.4123573303222656,3,2.9590309,2.9590309,0.0,False,-33.5
118,0.13734674453735352,1,6.544416,6.544416,0.0,False,-100.0
119,0.5471265316009521,4,11.530712,11.380994,0.14971828,False,-22.111555806078286
120,0.2747013568878174,2,3.2975194,3.2975194,0.0,False,-51.29571322971856
121,0.13729190826416016,1,3.5895443,3.5895443,0.0,False,-100.0
122,0.13819646835327148,1,9.405645,9.405645,0.0,False,-100.0
123,0.4101986885070801,3,4.8627906,4.668255,0.19453573,False,-29.97123170887617
124,0.8208720684051514,6,8.804794,9.332773,-0.5279789,False,-26.92739332067805
125,0.13754844665527344,1,4.470421,4.470421,0.0,False,-100.0
126,0.27410101890563965,2,4.6608324,4.6608324,0.0,False,-57.726724900486516
127,0.27345871925354004,2,7.6305466,7.6305466,0.0,False,-52.63044098266738
128,0.6824784278869629,5,11.831421,12.066037,-0.23461628,False,-24.99124450929535
129,0.13898134231567383,1,8.44275,8.44275,0.0,False,-100.0
130,0.2751200199127197,2,14.511024,14.511024,0.0,False,-52.2197614206392
131,0.1375267505645752,1,4.1918726,4.1918726,0.0,False,-100.0
132,0.2748599052429199,2,4.2980003,3.9301076,0.36789274,False,-50.45118579286148
133,0.13778924942016602,1,4.4863734,4.4863734,0.0,False,-100.0
134,0.5455780029296875,4,8.943178,8.790552,0.15262604,False,-22.625
135,0.40967845916748047,3,4.420404,4.665931,-0.24552727,False,-44.539561780205645
136,0.8156750202178955,6,7.395788,7.395788,0.0,False,-16.237714660530457
137,0.8190276622772217,6,5.7811837,6.479578,-0.6983943,False,-29.018023249994183
138,0.8172774314880371,6,3.3197334,3.5120084,-0.19227505,False,-19.810120204000537
139,1.0911238193511963,8,5.220763,5.237606,-0.016842842,False,-14.146292468083232
140,0.9540627002716064,7,7.7019095,8.8690195,-1.16711,False,-33.9753259953286
141,0.2741734981536865,2,17.026686,17.216518,-0.18983269,False,-60.26959652081598
142,0.8185038566589355,6,11.766507,11.998115,-0.23160744,False,-23.26903225239198
143,0.13885807991027832,1,4.232297,4.08893,0.14336681,False,-100.0
144,1.0917823314666748,8,5.337462,5.561607,-0.22414494,False,-15.852215533395082
145,0.1388256549835205,1,1.5127466,1.5127466,0.0,False,-100.0
146,0.41056084632873535,3,1.5361732,1.7047622,-0.168589,False,-39.09434450203374
147,0.5464379787445068,4,13.051484,12.88986,0.16162395,False,-24.910743160562845
148,0.13740253448486328,1,10.709747,10.709747,0.0,False,-100.0
149,1.6354844570159912,12,4.680561,5.1059,-0.42533875,False,-12.300479327699955
150,0.8325839042663574,6,2.8313913,2.8313913,0.0,False,-17.170732751841513
151,0.8181231021881104,6,2.6976473,2.6976473,0.0,False,-16.875
152,0.2739226818084717,2,7.2522163,7.2522163,0.0,False,-50.944160044212765
153,0.13845276832580566,1,13.522647,13.522647,0.0,False,-100.0
154,0.2790961265563965,2,1.2830238,1.2830238,0.0,False,-50.125
155,1.3726105690002441,10,10.532253,10.041817,0.49043655,False,-8.96272667568744
156,0.4139580726623535,3,6.4584002,6.4099708,0.04842949,False,-30.297619994734077
157,0.5443005561828613,4,12.90304,12.90304,0.0,False,-24.231571990795715
158,0.6894640922546387,5,7.85033,7.9217353,-0.07140541,False,-16.95331317804721
159,0.13843798637390137,1,5.4329123,5.4329123,0.0,False,-100.0
160,1.907932996749878,14,9.534987,8.823451,0.7115364,False,-6.260909900633196
161,0.13824892044067383,1,5.356719,5.356719,0.0,False,-100.0
162,0.9548666477203369,7,13.004455,12.877522,0.12693214,False,-13.036950529928065
163,0.13735437393188477,1,5.167442,4.9901905,0.17725134,False,-100.0
164,0.2725815773010254,2,6.8944793,7.0585675,-0.16408825,False,-50.125
165,0.8178622722625732,6,9.606764,10.0389595,-0.43219566,False,-24.194752521041362
166,0.6854710578918457,5,3.8727567,4.0076246,-0.1348679,False,-23.73108119719103
167,1.2254307270050049,9,2.586801,2.3539991,0.23280191,False,-7.858676545784615
168,1.226444959640503,9,6.287037,6.0416813,0.2453556,False,-10.363861745835948
169,0.1392815113067627,1,13.421263,13.421263,0.0,False,-100.0
170,0.27471446990966797,2,9.180731,9.180731,0.0,False,-49.42562952667538
171,0.27660608291625977,2,2.8079214,2.6938808,0.11404061,False,-45.0
172,0.41144680976867676,3,7.3321357,7.1770716,0.1550641,False,-29.595512788534734
173,0.41063523292541504,3,9.0042925,9.488059,-0.48376656,False,-55.641781526195246
174,0.5459334850311279,4,4.5253434,4.5253434,0.0,False,-25.1875
175,0.2757382392883301,2,3.2159147,3.2159147,0.0,False,-49.61428729019923
176,0.40902233123779297,3,1.8116546,1.4367285,0.3749261,False,-30.010336071606616
177,0.13824844360351562,1,5.945221,5.945221,0.0,False,-100.0
178,0.41025567054748535,3,7.715592,7.635018,0.080574036,False,-31.911768889259367
179,0.13724827766418457,1,12.102286,12.102286,0.0,False,-100.0
180,0.2731442451477051,2,4.8700247,4.934462,-0.06443739,False,-53.346869468688965
181,0.6819698810577393,5,2.6938102,2.486288,0.20752215,False,-15.540310650456377
182,0.2864062786102295,2,12.100805,12.100805,0.0,False,-48.515346740774135
183,0.4122762680053711,3,9.694049,10.074619,-0.3805704,False,-46.83670984926857
184,0.41002750396728516,3,5.26388,5.468416,-0.20453644,False,-51.536804847954805
185,0.5501034259796143,4,10.009782,10.256274,-0.24649239,False,-36.033461853950314
186,0.13933205604553223,1,4.6499557,4.6499557,0.0,False,-100.0
187,0.5519373416900635,4,3.8549657,3.9886582,-0.1336925,False,-29.465437166870117
188,0.9565064907073975,7,3.9412074,3.5467215,0.39448595,False,-10.173169850080976
189,0.6882989406585693,5,3.0631914,3.0832376,-0.020046234,False,-26.433054970769387
190,0.6827335357666016,5,1.6426216,1.8445793,-0.2019577,False,-31.049775023701574
191,0.5219738483428955,4,3.5054114,3.2899067,0.21550465,False,-23.097391461946415
192,0.26200366020202637,2,5.991942,5.991942,0.0,False,-50.125
193,0.39130163192749023,3,3.239202,2.8411214,0.3980806,False,-27.004280454857774
194,1.5581705570220947,12,6.5109725,6.312528,0.19844437,False,-7.021965022630032
195,0.9457769393920898,6,11.107507,11.160966,-0.053459167,False,-17.649494661168927
196,0.27437329292297363,2,9.842211,9.842211,0.0,False,-50.125
197,0.27528977394104004,2,4.9521246,4.9521246,0.0,False,-49.50660752361023
198,0.27730298042297363,2,7.388964,7.388964,0.0,False,-50.125
199,0.5512206554412842,4,7.029105,7.189833,-0.16072798,False,-32.52447808902534
200,0.13831877708435059,1,10.591341,10.591341,0.0,False,-100.0
201,0.41096043586730957,3,9.474583,9.695783,-0.22119999,False,-43.628077182460935
202,0.962836742401123,7,5.672279,5.1816773,0.49060154,False,-12.556642373186135
203,0.5431008338928223,4,8.360057,8.720198,-0.3601408,False,-34.191020011901855
204,0.6775212287902832,5,10.662116,10.24277,0.41934586,False,-22.426836831837
205,0.13695883750915527,1,1.6981056,1.5058652,0.19224036,False,-100.0
206,0.13878941535949707,1,6.647661,6.647661,0.0,False,-100.0
207,0.27152299880981445,2,3.165957,3.165957,0.0,False,-49.30504275074884
208,0.27416133880615234,2,5.5553803,5.5553803,0.0,False,-50.125
209,0.1367630958557129,1,4.755736,4.755736,0.0,False,-100.0
210,0.5514881610870361,4,3.9603086,3.5763397,0.38396883,False,-25.595272076889714
211,0.27448272705078125,2,2.4380987,2.4380987,0.0,False,-46.13130471362541
212,0.5467054843902588,4,12.228542,12.035989,0.19255352,False,-22.58804171179122
213,0.535334587097168,4,7.4148693,7.4148693,0.0,False,-25.584973846710994
214,0.40554356575012207,3,8.308889,8.136096,0.17279339,False,-29.870980515071665
215,0.9616115093231201,7,5.365884,6.2063093,-0.8404255,False,-24.49814876960394
216,1.0919575691223145,8,6.839648,7.176545,-0.33689737,False,-17.22841600415427
217,0.27411532402038574,2,9.129302,9.129302,0.0,False,-50.125
218,0.41303396224975586,3,13.875147,13.875147,0.0,False,-33.5
219,0.8159384727478027,6,4.979061,5.4784265,-0.49936533,False,-25.197755495707195
220,0.1370682716369629,1,8.735202,8.735202,0.0,False,-100.0
221,0.2748250961303711,2,5.532376,5.4756436,0.056732178,False,-50.125
222,0.2730708122253418,2,11.721588,11.721588,0.0,False,-50.125
223,0.13740158081054688,1,12.398538,12.16619,0.23234749,False,-100.0
224,0.2746257781982422,2,2.169857,2.4906194,-0.3207624,False,-73.30370134800566
225,0.27279019355773926,2,3.8264916,3.8264916,0.0,False,-48.01076755094829
226,0.546288013458252,4,6.7480164,6.6067615,0.1412549,False,-22.625
227,0.13767552375793457,1,2.1383252,2.1383252,0.0,False,-100.0
228,0.13777494430541992,1,9.206507,9.206507,0.0,False,-100.0
229,0.27489280700683594,2,9.885262,10.062885,-0.17762375,False,-59.24616593689143
230,0.27372026443481445,2,4.7905116,4.7905116,0.0,False,-49.36900629460928
231,0.13757801055908203,1,4.588075,4.588075,0.0,False,-100.0
232,0.4096217155456543,3,4.4992332,4.4992332,0.0,False,-42.334156382236266
233,0.2756068706512451,2,5.755085,5.755085,0.0,False,-51.08337827062559
234,1.2265028953552246,9,5.704735,5.461961,0.24277401,False,-9.20065825598211
235,0.821235179901123,6,2.2622178,1.9706826,0.29153514,False,-14.517755341034913
236,0.6832919120788574,5,13.140942,13.085604,0.055337906,False,-18.785086533801497
237,0.1388685703277588,1,4.2639575,4.1908135,0.07314396,False,-100.0
238,0.13823628425598145,1,3.012404,3.012404,0.0,False,-100.0
239,0.13874077796936035,1,11.129352,11.129352,0.0,False,-100.0
240,1.5002238750457764,11,3.2359111,3.103208,0.13270307,False,-8.659292704325413
241,0.13733553886413574,1,7.3731337,7.3731337,0.0,False,-100.0
242,0.1378481388092041,1,4.889159,4.889159,0.0,False,-100.0
243,0.2748422622680664,2,6.4465327,6.4465327,0.0,False,-49.3166082468893
244,0.6830034255981445,5,12.191002,12.191002,0.0,False,-19.928396616586316
245,0.27501392364501953,2,2.7481122,2.546706,0.20140624,False,-45.0
246,0.2733173370361328,2,9.180284,9.295494,-0.11521053,False,-55.88552665710449
247,0.27391695976257324,2,10.141705,9.975856,0.16584873,False,-45.0
248,0.1382598876953125,1,5.3951583,5.3951583,0.0,False,-100.0
249,0.13866448402404785,1,6.1778917,6.1778917,0.0,False,-100.0
250,0.13908863067626953,1,10.715971,10.715971,0.0,False,-100.0
251,0.8213505744934082,6,8.277711,8.167736,0.10997486,False,-15.483397075099711
252,0.9663827419281006,7,4.8822827,4.481542,0.40074062,False,-15.3147777535352
253,0.1380312442779541,1,4.0234723,4.0234723,0.0,False,-100.0
254,0.6796989440917969,5,13.221981,13.332128,-0.11014652,False,-22.402930450439452
255,0.6911942958831787,5,5.9299884,6.0192804,-0.08929205,False,-34.18717698141245
256,0.1389141082763672,1,9.98455,9.98455,0.0,False,-100.0
257,0.413712739944458,3,8.374696,8.374696,0.0,False,-33.5
258,0.13962507247924805,1,6.6622777,6.6622777,0.0,False,-100.0
259,0.6878840923309326,5,11.905333,11.905333,0.0,False,-21.04569297962066
260,0.274014949798584,2,1.5995203,1.5995203,0.0,False,-49.80231066434956
261,1.5002729892730713,11,4.4941797,4.920244,-0.4260645,False,-13.255036173475508
262,0.4104268550872803,3,14.322243,14.322243,0.0,False,-33.5
263,0.13771486282348633,1,9.450012,9.450012,0.0,False,-100.0
264,0.6832776069641113,5,9.414131,9.176553,0.23757839,False,-16.73764210380125
265,0.5463969707489014,4,9.296586,9.462316,-0.16572952,False,-25.1875
266,0.1382744312286377,1,10.548059,10.548059,0.0,False,-100.0
267,0.13911867141723633,1,4.4601173,4.4601173,0.0,False,-100.0
268,0.6806955337524414,5,2.3424678,1.9748282,0.36763954,False,-15.935285047862976
269,0.27396678924560547,2,3.8892379,3.8892379,0.0,False,-50.24079455185091
270,0.8153171539306641,6,10.98244,10.98244,0.0,False,-16.875
271,0.13911175727844238,1,2.5199852,2.5199852,0.0,False,-100.0
272,0.8173866271972656,6,6.5201516,6.3585863,0.1615653,False,-16.30598731995921
273,1.2322032451629639,9,5.9620852,6.050808,-0.088722706,False,-12.78232065700201
274,1.0914280414581299,8,5.7588916,6.038493,-0.27960157,False,-22.695467593285272
275,0.5427501201629639,4,8.878635,8.878635,0.0,False,-25.1875
276,0.13768362998962402,1,4.0286937,4.0286937,0.0,False,-100.0
277,0.684978723526001,5,5.7892118,5.4262857,0.362926,False,-16.959211782787293
278,0.6860039234161377,5,5.613175,5.4829445,0.13023043,False,-18.010210243793335
279,0.6778223514556885,5,10.043049,10.057544,-0.014494896,False,-20.77712218340705
280,0.13893747329711914,1,2.0549338,2.0549338,0.0,False,-100.0
281,0.27570247650146484,2,4.4165587,4.5058227,-0.089263916,False,-54.58819580078125
282,0.6840651035308838,5,7.9519844,8.376996,-0.42501163,False,-28.700232696533202
283,0.6801393032073975,5,9.1950035,9.287688,-0.092684746,False,-22.403766148784598
284,0.5455384254455566,4,4.4785013,4.386298,0.09220314,False,-22.969528489071436
285,0.4104626178741455,3,8.909209,8.909209,0.0,False,-33.677106470086414
286,0.4112861156463623,3,1.546993,1.546993,0.0,False,-33.5
287,0.9550998210906982,7,9.256143,9.256143,0.0,False,-13.66745101004228
288,0.8142871856689453,6,7.2549324,7.0708566,0.18407583,False,-15.166666666666666
289,0.6805317401885986,5,6.0753818,6.6374755,-0.56209373,False,-35.906188138748504
290,0.2728252410888672,2,5.1518307,5.2962847,-0.144454,False,-57.347700119018555
291,0.13670921325683594,1,2.6151712,2.6151712,0.0,False,-100.0
292,0.27377867698669434,2,6.057532,6.057532,0.0,False,-51.128716619253
293,0.6815283298492432,5,8.397342,7.9019804,0.49536133,False,-15.67693491632931
294,0.9544756412506104,7,6.7079153,6.3991084,0.3088069,False,-10.08854917342491
295,0.544975996017456,4,8.350713,8.258525,0.09218788,False,-23.400806957003198
296,0.5431637763977051,4,9.042585,9.275369,-0.23278332,False,-29.637580123450164
297,0.8212578296661377,6,4.28222,3.7855408,0.49667907,False,-15.348993281018542
298,0.6804788112640381,5,3.7963176,3.2973175,0.49900007,False,-14.829517426554684
299,0.13686656951904297,1,5.1805706,5.1805706,0.0,False,-100.0
300,0.6874754428863525,5,3.9279618,3.9279618,0.0,False,-22.099090650517542
301,0.27475976943969727,2,8.26096,8.26096,0.0,False,-50.26128094745633
302,0.13892674446105957,1,10.166368,10.289958,-0.12359047,False,-100.0
303,0.2737467288970947,2,4.1955075,4.0409303,0.15457726,False,-50.125
304,1.0930125713348389,8,4.6113925,5.3610744,-0.74968195,False,-22.718304902274085
305,0.14304757118225098,1,7.1787825,7.1787825,0.0,False,-100.0
306,0.2767934799194336,2,8.547263,8.677702,-0.1304388,False,-55.11955731031543
307,0.13954806327819824,1,3.9547272,3.9547272,0.0,False,-100.0
308,1.6481480598449707,12,5.710692,6.80899,-1.0982981,False,-20.05996785287802
309,0.14257073402404785,1,2.267342,2.267342,0.0,False,-100.0
310,0.41048383712768555,3,11.363747,11.363747,0.0,False,-33.5
311,0.13930964469909668,1,4.6193967,4.6193967,0.0,False,-100.0
312,0.6836261749267578,5,5.48783,5.5545077,-0.06667757,False,-32.35666958729375
313,0.4119436740875244,3,8.3756275,8.3756275,0.0,False,-33.5
314,0.2736525535583496,2,11.850366,12.052154,-0.20178795,False,-61.4403314934201
315,0.6842751502990723,5,13.392906,13.318461,0.07444477,False,-19.00398807346587
316,0.13771986961364746,1,15.335377,15.335377,0.0,False,-100.0
317,0.2766098976135254,2,11.344882,11.344882,0.0,False,-50.71292173585857
318,0.2742784023284912,2,2.893175,2.893175,0.0,False,-49.9447363247169
319,0.5353477001190186,4,10.994792,10.994792,0.0,False,-25.1875
320,0.8092777729034424,6,4.263965,3.5886192,0.6753459,False,-15.689838235876087
321,0.4074389934539795,3,3.9991796,3.9991796,0.0,False,-32.58729477823088
322,0.13827753067016602,1,7.7606306,7.7606306,0.0,False,-100.0
323,1.2242457866668701,9,3.7702146,4.1892114,-0.4189968,False,-16.790089280728083
324,0.41094136238098145,3,10.643527,10.394678,0.24884892,False,-30.52952347190664
325,0.5444214344024658,4,7.711457,7.711457,0.0,False,-25.598379106117505
326,0.28096985816955566,2,3.19387,3.19387,0.0,False,-52.86400563139557
327,0.6791379451751709,5,3.8142927,3.8142927,0.0,False,-15.578905670834217
328,0.6801481246948242,5,4.461715,4.3338084,0.1279068,False,-18.087111163565055
329,0.13744235038757324,1,3.4636157,3.4636157,0.0,False,-100.0
330,0.13940787315368652,1,4.0290084,4.0290084,0.0,False,-100.0
331,0.6790447235107422,5,12.344046,12.352792,-0.008746147,False,-23.990931737248594
332,0.1369767189025879,1,12.912584,12.912584,0.0,False,-100.0
333,0.5457265377044678,4,2.8028789,2.8028789,0.0,False,-25.1875
334,0.137620210647583,1,4.1921635,4.1921635,0.0,False,-100.0
335,0.13799452781677246,1,14.4363165,14.4363165,0.0,False,-100.0
336,0.14113330841064453,1,7.107886,7.107886,0.0,False,-100.0
337,0.13752079010009766,1,8.354052,8.354052,0.0,False,-100.0
338,0.1373124122619629,1,4.280594,4.280594,0.0,False,-100.0
339,0.13782024383544922,1,8.134775,8.134775,0.0,False,-100.0
340,0.2742788791656494,2,7.1343846,7.1343846,0.0,False,-51.08337827062559
341,0.1371164321899414,1,4.303148,4.303148,0.0,False,-100.0
342,0.411344051361084,3,8.854129,8.854129,0.0,False,-33.053809861426735
343,0.27193403244018555,2,4.0891805,4.133409,-0.044228554,False,-52.9893898405181
344,0.13706421852111816,1,4.1851683,4.1851683,0.0,False,-100.0
345,0.5439431667327881,4,4.4901776,4.770882,-0.2807045,False,-33.727917695820324
346,0.27512502670288086,2,9.94612,9.94612,0.0,False,-48.665214179775546
347,0.4084010124206543,3,13.827215,13.827215,0.0,False,-33.5
348,0.6828501224517822,5,9.173877,8.981999,0.19187737,False,-18.15
349,0.1396169662475586,1,4.040995,4.040995,0.0,False,-100.0
350,0.6816534996032715,5,9.316599,9.316599,0.0,False,-20.2
351,0.13807415962219238,1,9.379473,9.379473,0.0,False,-100.0
352,0.27379322052001953,2,2.6523247,2.892634,-0.24030924,False,-67.3050951256161
353,1.632836103439331,12,9.024101,8.452136,0.5719652,False,-6.0
