# =*= AGENT TRAINING =*=
#
# = TRAINING PARAMETERS =
#  * Agent type: reactive
#  * Dataset used: matterport
#  * Training length: 10000 episodes
#  * Date / hour: 2021-08-23_11:31:32
# = ADDITIONAL PARAMETERS =
#  * reward_method: contour
#
# = EPISODE TRAINING RESULTS

episode,time_taken,actions_taken,goal_distance,successful,average_reward
1924,1.0944123268127441,6,10.822396,False,-16.974031138451494
1925,1.0942795276641846,6,22.814026,False,-18.287112960562393
1926,0.36664628982543945,2,25.089222,False,-49.32307494310875
1927,4.588240623474121,25,14.17733,False,-3.244360009241083
1928,0.1817610263824463,1,11.038597,False,-100.0
1929,0.3635423183441162,2,18.737831,False,-49.5370601698699
1930,1.0867445468902588,6,4.038815,False,-15.042398770650228
1931,0.5451290607452393,3,18.982838,False,-34.83998425208082
1932,1.0897448062896729,6,15.044151,False,-16.28945177694878
1933,0.7242112159729004,4,26.848825,False,-25.136359535519574
1934,0.5432376861572266,3,17.060251,False,-33.170908744897524
1935,0.1811537742614746,1,24.730978,False,-100.0
1936,0.3607504367828369,2,16.752266,False,-49.98260144211707
1937,1.268432378768921,7,16.786133,False,-14.652410407649358
1938,1.2751641273498535,7,19.31405,False,-14.430564935641042
1939,1.0939555168151855,6,6.402847,False,-16.208240224092602
1940,2.1823902130126953,12,10.894066,False,-8.676864961823759
1941,0.9060981273651123,5,2.2404685,False,-20.023146752741543
1942,0.36186957359313965,2,17.696413,False,-51.14796640353494
1943,0.3621983528137207,2,24.043129,False,-50.02301216125488
1944,0.36257433891296387,2,17.623959,False,-50.215054919650115
1945,0.9009032249450684,5,25.942108,False,-20.922407944722217
1946,1.2766103744506836,7,8.002717,False,-14.285714285714286
1947,2.7346599102020264,15,15.291061,False,-7.531119001697073
1948,2.1825990676879883,12,17.870481,False,-7.246921125178699
1949,1.2732174396514893,7,26.00579,False,-14.433106491551232
1950,0.727837085723877,4,9.306338,False,-23.68867780575265
1951,1.6425702571868896,9,18.623343,False,-10.898211080337518
1952,0.544518232345581,3,16.0502,False,-32.71967201986224
1953,1.097691535949707,6,3.476701,False,-16.3240483777024
1954,0.9101114273071289,5,4.663202,False,-19.869518323216532
1955,0.3637351989746094,2,10.227012,False,-50.12174309955586
1956,0.725961446762085,4,11.0388365,False,-25.02195672475928
1957,0.9090452194213867,5,5.517197,False,-20.0
1958,0.5471210479736328,3,21.677685,False,-32.87000122727494
1959,0.5482990741729736,3,11.398751,False,-33.46496045645198
1960,0.18163800239562988,1,9.572597,False,-100.0
1961,0.1837928295135498,1,7.880446,False,-100.0
1962,2.937568426132202,16,16.608034,False,-5.909632720518024
1963,0.18254876136779785,1,5.883969,False,-100.0
1964,0.7271108627319336,4,9.367828,False,-25.0
1965,0.5430896282196045,3,10.726633,False,-33.510640985283466
1966,0.7217798233032227,4,15.263353,False,-25.03659109994676
1967,0.9106781482696533,5,15.138492,False,-0.9679920310887212
1968,0.9107258319854736,5,17.143429,False,-20.0
1969,2.0110220909118652,11,6.565695,False,-8.37009272418232
1970,1.4615974426269531,8,11.775732,False,-11.193557527482547
1971,0.18329620361328125,1,23.663042,False,-100.0
1972,0.182478666305542,1,12.488956,False,-100.0
1973,0.36274218559265137,2,15.58113,False,-50.13135771332493
1974,0.7251245975494385,4,16.11037,False,-24.733589087809037
1975,0.9097437858581543,5,18.986923,False,-0.7876089899671228
1976,1.091517686843872,6,11.121626,False,-16.88202496182085
1977,3.108156681060791,17,13.132801,False,-6.054064581926948
1978,1.0901987552642822,6,10.750845,False,-16.507988346032203
1979,1.4572117328643799,8,4.4025803,False,-12.814063993162797
1980,1.0932278633117676,6,17.144524,False,-16.40750706716636
1981,0.5440130233764648,3,6.608933,False,-34.12564142440855
1982,0.914269208908081,5,19.143066,False,-20.34843654360726
1983,0.7309181690216064,4,10.853674,False,-24.763259955981752
1984,1.461409091949463,8,3.3598711,False,-12.5
1985,2.7548282146453857,15,6.374545,False,-6.019943718366254
1986,1.8359997272491455,10,9.872305,False,-10.228294372558594
1987,1.6467030048370361,9,25.646431,False,-11.354427383401843
1988,0.18071937561035156,1,14.758054,False,-100.0
1989,1.2688319683074951,7,13.811073,False,-14.62708720796759
1990,0.5432119369506836,3,10.878852,False,-32.67299609209366
1991,0.18165183067321777,1,19.348305,False,-100.0
1992,0.9077444076538086,5,23.86281,False,-19.622619262286452
1993,0.5479187965393066,3,19.539198,False,-33.27771571138839
1994,0.5456962585449219,3,14.529728,False,-33.333333333333336
1995,0.9096188545227051,5,14.27039,False,-0.9820660918103783
1996,0.18057513236999512,1,18.436625,False,-100.0
1997,0.912226676940918,5,24.165636,False,-19.14064582099918
1998,1.0963141918182373,6,8.925392,False,-16.359697306326737
1999,2.7474217414855957,15,18.719751,False,-7.300862499788622
2000,0.5443248748779297,3,17.726099,False,-30.08474452485076
2001,0.9098107814788818,5,9.3676605,False,-21.432389263004467
2002,0.5510728359222412,3,12.03996,False,-33.947014826863516
2003,0.36477184295654297,2,9.005965,False,-51.239800453186035
2004,0.18428254127502441,1,3.0019412,False,-100.0
2005,0.36337804794311523,2,6.5184064,False,-50.049614987695485
2006,0.3687417507171631,2,4.937511,False,-49.331020957215856
2007,0.9127442836761475,5,6.5847116,False,-1.6151620917980238
2008,0.5470798015594482,3,11.356116,False,-33.20867772239749
2009,0.1835634708404541,1,13.319356,False,-100.0
2010,0.7291045188903809,4,14.965425,False,-25.158221412090008
2011,1.8305637836456299,10,20.156876,False,-10.191648820737047
2012,1.4596827030181885,8,8.995691,False,-11.718936661122063
2013,1.0919551849365234,6,22.76552,False,-16.47728138115718
2014,0.9116244316101074,5,10.261899,False,-19.50380492899939
2015,0.5457172393798828,3,8.98261,False,-33.49302107536007
2016,0.7327511310577393,4,15.544137,False,-25.57992935180664
2017,0.3626868724822998,2,11.13011,False,-51.47857944517419
2018,0.3627161979675293,2,14.638962,False,-49.645827184928606
2019,0.9099059104919434,5,13.321464,False,-0.2431947123234977
2020,1.6430540084838867,9,20.40594,False,-10.861575722536909
2021,0.7265236377716064,4,12.072743,False,-25.436133493858716
2022,1.4606404304504395,8,11.241514,False,-12.191537030276804
2023,0.9164094924926758,5,8.795687,False,-0.7253338605308131
2024,0.5459673404693604,3,15.775634,False,-34.11049207051595
2025,0.9107041358947754,5,8.603066,False,-19.70294456202889
2026,0.9098207950592041,5,23.683891,False,-19.702947937917948
2027,0.5441722869873047,3,14.177067,False,-32.827040354410805
2028,1.4594380855560303,8,15.259915,False,-12.973997909007103
2029,0.3631570339202881,2,18.364874,False,-50.35641870485364
2030,0.3642895221710205,2,17.696312,False,-51.324353644672684
2031,0.36595582962036133,2,14.784175,False,-50.15538023485723
2032,0.9162013530731201,5,5.1939507,False,0.43240766535101327
2033,1.8313369750976562,10,11.704243,False,-9.77197513477905
2034,0.5478575229644775,3,12.6774645,False,-33.61051647717157
2035,1.8348615169525146,10,21.308018,False,-10.316222961687277
2036,1.4567856788635254,8,16.640638,False,-12.044583405998345
2037,0.18582439422607422,1,10.915101,False,-100.0
2038,0.18349719047546387,1,5.3006554,False,-100.0
2039,0.1824507713317871,1,15.98488,False,-100.0
2040,1.275303602218628,7,18.47995,False,-14.13589692687609
2041,0.18317246437072754,1,1.6852642,False,-100.0
2042,0.7302868366241455,4,18.120441,False,-25.4040145075284
2043,0.9029242992401123,5,15.351894,False,-0.2364452917697463
2044,1.0929651260375977,6,17.796856,False,-17.23893661280907
2045,0.36234188079833984,2,5.8067884,False,-50.700283054706915
2046,0.18590879440307617,1,21.487339,False,-100.0
2047,0.9034640789031982,5,22.52076,False,-20.091135907290425
2048,1.6323883533477783,9,13.271351,False,-11.830083504137665
2049,0.9050970077514648,5,7.6289682,False,-20.238658332394046
2050,0.5433371067047119,3,12.749816,False,-33.333333333333336
2051,1.084890604019165,6,8.456066,False,-16.63674735963712
2052,1.084214687347412,6,16.797544,False,-16.666666666666668
2053,0.36458301544189453,2,6.151834,False,-49.771232872848515
2054,0.18149518966674805,1,20.60748,False,-100.0
2055,0.7298910617828369,4,14.856058,False,-24.707521897018054
2056,0.36687397956848145,2,17.17872,False,-51.57427610432195
2057,2.015624761581421,11,14.848248,False,-9.282110978222931
2058,0.9056081771850586,5,7.7468886,False,-3.108207113979958
2059,1.2758338451385498,7,14.781521,False,-15.015573478363901
2060,0.3645443916320801,2,20.65006,False,-51.38144999425673
2061,0.9162395000457764,5,11.9924965,False,-0.48169872285357085
2062,0.3665800094604492,2,6.480222,False,-50.146655520847084
2063,0.5552382469177246,3,16.795345,False,-33.130504767282616
2064,0.5491788387298584,3,4.131857,False,-34.328547517497746
2065,0.18294882774353027,1,11.826054,False,-100.0
2066,0.543510913848877,3,13.840331,False,-33.28454520007099
2067,0.7240397930145264,4,10.134146,False,-25.050150577107765
2068,1.2779347896575928,7,7.5410075,False,-14.996986389160156
2069,0.3614354133605957,2,20.370907,False,-50.12804162771424
2070,0.5428013801574707,3,17.21225,False,-33.19888053467585
2071,0.36138081550598145,2,19.647394,False,-50.94107294355628
2072,0.5432319641113281,3,7.2480354,False,-33.333333333333336
2073,0.1861095428466797,1,12.585956,False,-100.0
2074,1.4535257816314697,8,11.3409195,False,-11.30077495618021
2075,0.5458447933197021,3,7.5587487,False,-33.60900359969142
2076,1.6347928047180176,9,15.401775,False,-10.38456755196468
2077,0.18384218215942383,1,18.29814,False,-100.0
2078,0.18254303932189941,1,9.976587,False,-100.0
2079,0.9043159484863281,5,14.099505,False,-20.300533143985813
2080,0.36341166496276855,2,17.59214,False,-50.20333882348157
2081,0.3637044429779053,2,10.255793,False,-50.19591379150884
2082,0.3629786968231201,2,18.663198,False,-49.833097285208126
2083,0.18253231048583984,1,14.71588,False,-100.0
2084,1.2315387725830078,7,23.931349,False,-14.479997921759585
2085,0.17438626289367676,1,18.88413,False,-100.0
2086,0.35399651527404785,2,15.012452,False,-50.11835331414913
2087,0.18344569206237793,1,18.10218,False,-100.0
2088,0.18300318717956543,1,23.261374,False,-100.0
2089,0.36533188819885254,2,18.724236,False,-49.04272317425679
2090,0.18302011489868164,1,10.38684,False,-100.0
2091,0.36453747749328613,2,10.000953,False,-49.950935401235
2092,1.0986878871917725,6,14.555734,False,-15.961884211492508
2093,0.9095497131347656,5,12.946617,False,-19.519704313871994
2094,0.3630337715148926,2,12.582123,False,-50.0
2095,3.8676140308380127,21,9.854384,False,-4.921004771061739
2096,0.36202549934387207,2,24.294216,False,-50.0
2097,0.7278902530670166,4,7.539863,False,-24.531739628807284
2098,0.9162912368774414,5,11.0460205,False,-0.14474476178210693
2099,0.3628044128417969,2,13.111157,False,-51.58784565928238
2100,0.1831190586090088,1,15.417111,False,-100.0
2101,2.2074363231658936,12,19.380587,False,-8.607600596210673
2102,1.2790329456329346,7,18.473755,False,-13.75363431211362
2103,1.6375625133514404,9,19.522392,False,-12.007384071510096
2104,0.5447993278503418,3,5.9932857,False,-33.18165490297533
2105,0.7256953716278076,4,11.277548,False,-24.694090712464426
2106,0.3709442615509033,2,16.525337,False,-49.4750636972266
2107,0.36474061012268066,2,26.156742,False,-50.08184176712746
2108,1.6399192810058594,9,6.7695365,False,-11.338111455496287
2109,3.85910701751709,21,5.8069925,False,-3.5937623382573816
2110,0.9129276275634766,5,11.076488,False,2.6796280910731753
2111,0.18474125862121582,1,9.238018,False,-100.0
2112,0.1836082935333252,1,13.694363,False,-100.0
2113,0.3669602870941162,2,19.879253,False,-50.23180823492038
2114,0.7281053066253662,4,20.702309,False,-25.405731660761113
2115,0.36698293685913086,2,9.208774,False,-50.024357216313355
2116,0.9111466407775879,5,2.7710056,False,0.11726723550790723
2117,4.397720575332642,24,7.085471,False,-4.074738295983921
2118,0.3641650676727295,2,23.836637,False,-50.364662571673364
2119,1.274641513824463,7,13.228719,False,-14.400479998935632
2120,0.7302765846252441,4,14.710117,False,-25.492654637509894
2121,0.5463042259216309,3,7.032196,False,-32.76396609073057
2122,0.542780876159668,3,11.661946,False,-32.61491699530757
2123,0.9055616855621338,5,14.424259,False,-21.72145360401741
2124,3.479745626449585,19,19.58513,False,-5.523326560798559
2125,0.36376953125,2,18.375908,False,-49.34682012044014
2126,0.36478400230407715,2,9.791275,False,-49.966214732403785
2127,0.36493515968322754,2,6.8218427,False,-50.66398620605469
2128,0.5423462390899658,3,20.001436,False,-32.69250400914502
2129,0.907684326171875,5,23.898642,False,-20.25285278823735
2130,2.558600425720215,14,22.347626,False,-7.5766239681543635
2131,0.1818828582763672,1,18.783869,False,-100.0
2132,0.903454065322876,5,7.133056,False,-19.428186946890467
2133,0.3664727210998535,2,6.941375,False,-49.704913789385735
2134,1.2757165431976318,7,5.1999617,False,-14.686427097253944
2135,0.9107935428619385,5,24.403362,False,-19.941543526150298
2136,0.36267948150634766,2,16.61683,False,-48.75
2137,0.9050827026367188,5,1.9421519,False,-0.432228319670218
2138,0.9088544845581055,5,23.386826,False,-1.8168064041105823
2139,1.6471545696258545,9,20.502306,False,-10.15053110065965
2140,1.2423131465911865,7,13.880633,False,-14.220775876726423
2141,2.0146100521087646,11,5.4084315,False,-8.829901277235324
2142,0.37049317359924316,2,12.085379,False,-48.698857574215666
2143,0.18406200408935547,1,23.006617,False,-100.0
2144,0.729346752166748,4,17.20163,False,-24.979667780952468
2145,0.7312970161437988,4,11.615663,False,-25.064594475880423
2146,0.37172889709472656,2,14.375867,False,-48.939561696748
2147,0.7247231006622314,4,13.091017,False,-25.11040473398195
2148,0.90767502784729,5,14.866508,False,0.20718485251545077
2149,1.0953469276428223,6,3.9432812,False,-16.362531130787403
2150,1.096315622329712,6,11.1689415,False,-17.061633096645593
2151,0.913111686706543,5,8.26439,False,-0.6828145281401532
2152,0.5466458797454834,3,7.314867,False,-33.337733274586256
2153,1.2779057025909424,7,16.388414,False,-14.325996924823329
2154,0.18315649032592773,1,22.345325,False,-100.0
2155,8.464975357055664,46,8.133244,False,-2.052139063911696
2156,0.18433332443237305,1,18.440344,False,-100.0
2157,0.1858515739440918,1,9.175248,False,-100.0
2158,0.5501899719238281,3,9.497277,False,-33.333333333333336
2159,0.18875932693481445,1,6.657349,False,-100.0
2160,0.7333927154541016,4,15.24731,False,-24.26635873645065
2161,0.9148330688476562,5,16.849726,False,-19.97526906369408
2162,0.7295498847961426,4,11.645632,False,-24.560753338406396
2163,0.36536502838134766,2,3.396508,False,-50.0
2164,1.6408512592315674,9,19.422224,False,-9.913121596274465
2165,2.758265495300293,15,24.17678,False,-6.624286182338945
2166,0.7271959781646729,4,18.61462,False,-24.897012321084645
2167,2.190500497817993,12,13.583224,False,-9.36763780115563
2168,0.18227124214172363,1,7.856971,False,-100.0
2169,0.18196678161621094,1,12.18386,False,-100.0
2170,0.9073944091796875,5,10.746491,False,-20.15530976309993
2171,0.7244541645050049,4,18.090946,False,-26.782597493760655
2172,1.0918591022491455,6,10.318982,False,-16.510070373924325
2173,0.7277874946594238,4,2.3282332,False,-24.88563329756225
2174,1.08872652053833,6,17.399187,False,-16.98210823235488
2175,1.6415455341339111,9,8.04837,False,-10.34642113579644
2176,0.7247071266174316,4,15.089472,False,-24.95523550600292
2177,4.214963436126709,23,22.556656,False,-4.330602334679088
2178,0.9047739505767822,5,5.2240453,False,-1.3855783997976303
2179,1.641031265258789,9,27.5031,False,-11.956701318020842
2180,1.2698938846588135,7,18.40698,False,-14.402020932870512
2181,0.1819019317626953,1,12.351004,False,-100.0
2182,0.18247318267822266,1,7.8097544,False,-100.0
2183,0.5509843826293945,3,14.932788,False,-34.86237595244731
2184,1.8308255672454834,10,27.599377,False,-10.548339538633735
2185,2.203000068664551,12,17.815771,False,-8.232874321150144
2186,0.5525212287902832,3,5.8486366,False,-33.333333333333336
2187,0.18466567993164062,1,5.871358,False,-100.0
2188,1.1001827716827393,6,15.943703,False,-15.931217053897186
2189,0.7377538681030273,4,3.53675,False,-26.04163841087372
2190,2.0037295818328857,11,13.844098,False,-9.050275394874872
2191,0.18227267265319824,1,8.831848,False,-100.0
2192,0.3646397590637207,2,9.88865,False,-52.7426006009398
2193,1.8198623657226562,10,9.740539,False,-10.640198931681844
2194,0.5410728454589844,3,19.37618,False,-33.333333333333336
2195,1.2645220756530762,7,12.565302,False,-14.285714285714286
2196,1.2630438804626465,7,10.552558,False,-14.266153388729792
2197,0.9110560417175293,5,16.985098,False,-0.3849598265573547
2198,2.3661248683929443,13,11.906057,False,-7.951884254754883
2199,0.36597275733947754,2,15.714067,False,-50.0
2200,0.18812918663024902,1,10.893788,False,-100.0
2201,0.5482842922210693,3,13.868787,False,-33.03821562206522
2202,0.18481040000915527,1,5.526532,False,-100.0
2203,0.1868751049041748,1,7.5884037,False,-100.0
2204,0.911705732345581,5,23.836912,False,-19.736601769397765
2205,0.5471549034118652,3,7.0531626,False,-33.36036503288642
2206,1.0874757766723633,6,13.064052,False,-15.754179382465674
2207,0.18181395530700684,1,24.524729,False,-100.0
2208,0.546267032623291,3,19.124874,False,-33.353191624567096
2209,0.3643505573272705,2,9.586156,False,-49.31004664919959
2210,0.3636484146118164,2,18.659033,False,-50.267678393707115
2211,0.36450910568237305,2,9.449351,False,-51.190866527206346
2212,1.0952000617980957,6,18.132622,False,-16.927904884751722
2213,0.7240984439849854,4,6.722026,False,-25.2933906543932
2214,1.265606164932251,7,8.507284,False,-14.17406435982293
2215,0.9073870182037354,5,10.619812,False,-19.67642357953224
2216,0.18348956108093262,1,15.291119,False,-100.0
2217,0.18317770957946777,1,24.23316,False,-100.0
2218,2.5501198768615723,14,7.8116817,False,-6.754518995509451
2219,0.5429649353027344,3,6.4515357,False,-33.333333333333336
2220,1.642524242401123,9,10.082097,False,-11.240684019409377
2221,0.926546573638916,5,11.219961,False,1.1908200766996657
2222,1.465092658996582,8,15.525449,False,-12.337781631653261
2223,0.5486495494842529,3,5.8157787,False,-33.281073623479244
2224,1.099628210067749,6,19.425638,False,-16.750631619436827
2225,0.3672046661376953,2,17.37667,False,-49.61060871702341
2226,0.36623477935791016,2,15.208783,False,-50.24678764745562
2227,0.5449738502502441,3,9.81378,False,-33.333333333333336
2228,0.3641042709350586,2,21.082535,False,-49.10069520946294
2229,2.190499782562256,12,18.450783,False,-8.38894516550105
2230,0.9067790508270264,5,18.750061,False,-20.209942346660387
2231,0.18324685096740723,1,9.24644,False,-100.0
2232,1.0998749732971191,6,9.69631,False,-15.933218422264616
2233,1.4563350677490234,8,11.314186,False,-12.83011987961509
2234,0.18233203887939453,1,16.545488,False,-100.0
2235,1.0906176567077637,6,15.361389,False,-16.76734685630461
2236,1.4601728916168213,8,24.167364,False,-12.420642090946604
2237,0.9156687259674072,5,16.055904,False,-0.2747746290381599
2238,0.36815810203552246,2,24.433205,False,-50.17529364922774
2239,1.0935845375061035,6,17.942154,False,-17.170685487589584
2240,1.8332891464233398,10,11.482947,False,-9.271320909112543
2241,0.5452690124511719,3,10.04927,False,-33.333333333333336
2242,0.7271108627319336,4,22.327108,False,-24.848930221237836
2243,0.549936056137085,3,10.36908,False,-33.333333333333336
2244,0.7298300266265869,4,8.476364,False,-25.552679338085003
2245,0.9050288200378418,5,8.530259,False,-20.484699535835993
2246,0.724370002746582,4,9.962061,False,-25.045992248584803
2247,1.0866401195526123,6,22.694284,False,-15.825650405999431
2248,1.0835964679718018,6,3.5887825,False,-17.587757951716814
2249,0.18119359016418457,1,10.054425,False,-100.0
2250,0.18146848678588867,1,12.372792,False,-100.0
2251,0.9015507698059082,5,21.729025,False,-21.599989046486808
2252,1.4567639827728271,8,7.430157,False,-13.256565839068362
2253,2.363380193710327,13,4.5460887,False,-7.6923076923076925
2254,0.3647925853729248,2,10.452748,False,-49.03493534066782
2255,0.5492827892303467,3,19.434914,False,-33.333333333333336
2256,1.2835297584533691,7,5.215059,False,-14.334430343578301
2257,1.0956246852874756,6,14.13393,False,-15.772610014779545
2258,0.5517575740814209,3,3.6692264,False,-33.333333333333336
2259,1.0859248638153076,6,12.854233,False,-17.41397158375482
2260,1.2868680953979492,7,12.033491,False,-14.837537648853225
2261,0.18298768997192383,1,12.140116,False,-100.0
2262,0.7289938926696777,4,6.592089,False,-25.00840067976397
2263,2.559177875518799,14,8.130879,False,-6.859099284582434
2264,0.1826188564300537,1,19.870512,False,-100.0
2265,1.2794833183288574,7,12.169784,False,-14.332600392525052
2266,2.0167579650878906,11,5.7067957,False,-9.281352466874942
2267,0.3643820285797119,2,10.531779,False,-50.02361252786278
2268,1.0929391384124756,6,22.906628,False,-17.232668961551777
2269,0.1850285530090332,1,22.90268,False,-100.0
2270,0.1849374771118164,1,9.512345,False,-100.0
2271,0.36581897735595703,2,16.231474,False,-50.0
2272,1.6559088230133057,9,16.280973,False,-10.640964264402037
2273,2.58575439453125,14,10.018157,False,-7.35823713681304
2274,1.273486614227295,7,9.2681055,False,-14.67722276718131
2275,0.1827375888824463,1,5.915661,False,-100.0
2276,0.18644332885742188,1,12.210601,False,-100.0
2277,0.5472400188446045,3,5.687133,False,-32.93838473115333
2278,0.18159008026123047,1,14.377844,False,-100.0
2279,0.18433713912963867,1,5.5561085,False,-100.0
2280,0.3646981716156006,2,12.163105,False,-50.31539771652053
2281,0.7265539169311523,4,13.468663,False,-24.85750113999088
2282,2.1962127685546875,12,8.220144,False,-7.79745143258303
2283,0.9115085601806641,5,24.942171,False,-0.7995860871208095
2284,0.9155642986297607,5,5.425085,False,-0.5187884192071224
2285,0.1892385482788086,1,19.594368,False,-100.0
2286,0.18228673934936523,1,13.675724,False,-100.0
2287,0.18268871307373047,1,10.90102,False,-100.0
2288,0.7285923957824707,4,3.7161624,False,-24.766867321165478
2289,0.1833019256591797,1,22.39977,False,-100.0
2290,0.18303442001342773,1,3.7748742,False,-100.0
2291,4.031913757324219,22,11.068519,False,-4.0169455788352275
2292,0.3656609058380127,2,13.540066,False,-51.28502542283658
2293,0.3667330741882324,2,12.380333,False,-49.861644640815086
2294,1.0964746475219727,6,15.545333,False,-16.214411646976902
2295,0.36669230461120605,2,7.5393305,False,-53.36506242322111
2296,0.36774396896362305,2,14.586119,False,-50.1013048059
2297,0.7340190410614014,4,4.3966255,False,-24.81642960274988
2298,0.5466761589050293,3,14.358976,False,-33.333333333333336
2299,2.7554306983947754,15,22.014383,False,-6.208109435498125
2300,0.1826307773590088,1,21.971832,False,-100.0
2301,1.09224534034729,6,12.934202,False,-16.691908305476066
2302,0.3654327392578125,2,12.376403,False,-49.490934877704944
2303,0.18215632438659668,1,3.6665347,False,-100.0
2304,0.18332386016845703,1,14.930778,False,-100.0
2305,0.7317571640014648,4,24.101439,False,-24.076406745166736
2306,0.36286187171936035,2,15.760325,False,-51.66561232561442
2307,0.917034387588501,5,17.769987,False,-21.31508982676288
2308,0.18330097198486328,1,10.889064,False,-100.0
2309,1.4618921279907227,8,8.603754,False,-12.843206992004802
2310,0.5431833267211914,3,9.597322,False,-33.333333333333336
2311,1.6437442302703857,9,7.9559855,False,-12.438495010207701
2312,3.1270923614501953,17,15.158395,False,-6.128636534243723
2313,0.5476830005645752,3,11.611639,False,-32.92336312180376
2314,0.36582517623901367,2,7.456724,False,-51.28376540411964
2315,0.36499834060668945,2,24.916716,False,-49.11562563169598
2316,0.5533304214477539,3,17.525604,False,-33.333333333333336
2317,0.5464770793914795,3,18.638155,False,-33.565394968903746
2318,2.577119827270508,14,16.48766,False,-7.434365343522027
2319,0.18788719177246094,1,6.6399436,False,-100.0
2320,0.9114551544189453,5,19.404562,False,-20.43938461467014
2321,0.37214231491088867,2,14.607176,False,-49.96555532368602
2322,0.7293789386749268,4,11.602116,False,-25.022890356265115
2323,0.54905104637146,3,9.542616,False,-33.333333333333336
2324,1.4625847339630127,8,22.387377,False,-12.53129240773173
2325,0.9125640392303467,5,20.819763,False,-0.5664117813650534
2326,0.3644225597381592,2,17.676836,False,-50.517024993896484
2327,0.18525958061218262,1,13.432545,False,-100.0
2328,1.6061103343963623,9,24.172739,False,-11.87133432735411
2329,0.3673851490020752,2,18.877893,False,-51.371135858267124
2330,1.1023130416870117,6,6.974,False,-16.34588439718605
2331,0.9125206470489502,5,20.816639,False,-0.5598975103717067
2332,0.5459136962890625,3,10.303133,False,-33.439436380612854
2333,1.6376838684082031,9,16.313887,False,-11.105798567707032
2334,3.111788511276245,17,20.064411,False,-5.836351481133839
2335,0.9135022163391113,5,14.735175,False,-0.29026609562618544
2336,0.5464069843292236,3,17.58698,False,-32.28950467927245
2337,2.19496750831604,12,16.47577,False,-8.333333333333334
2338,1.0907227993011475,6,14.209439,False,-16.683204995898492
2339,0.9072105884552002,5,15.801264,False,-20.241080038572807
2340,0.3628370761871338,2,7.416874,False,-49.85978417278797
2341,0.9092283248901367,5,13.671686,False,-0.4578722512189074
2342,0.5422241687774658,3,25.307304,False,-33.333333333333336
2343,0.7187089920043945,4,10.903286,False,-24.388601779937744
2344,0.18207883834838867,1,25.065117,False,-100.0
2345,1.085245132446289,6,12.771467,False,-16.57045124292002
2346,0.9027383327484131,5,14.38672,False,-20.42347837127263
2347,0.7226376533508301,4,8.781944,False,-24.89337358106237
2348,0.3651862144470215,2,14.795412,False,-48.10813008063046
2349,0.9060640335083008,5,9.249982,False,-20.05797465541314
2350,0.18091177940368652,1,5.539274,False,-100.0
2351,1.8238189220428467,10,16.010418,False,-10.146778693701194
2352,0.7217855453491211,4,9.580462,False,-24.484370407242483
2353,1.2644927501678467,7,6.7860713,False,-14.249830629140975
2354,0.9081666469573975,5,19.738737,False,0.7301310050425798
2355,0.18120551109313965,1,10.171801,False,-100.0
2356,1.6424484252929688,9,15.700494,False,-10.802007118592734
2357,4.010134696960449,22,18.478268,False,-4.795723571667736
2358,1.6322615146636963,9,9.190545,False,-11.472376493369923
2359,3.452568292617798,19,18.37575,False,-5.490122452617991
2360,0.18160724639892578,1,13.014879,False,-100.0
2361,0.18098139762878418,1,21.839397,False,-100.0
2362,1.6363191604614258,9,18.312836,False,-11.105850097762344
2363,1.08760666847229,6,12.207042,False,-17.187385230071197
2364,1.8100793361663818,10,18.25117,False,-9.845226287841797
2365,0.18093538284301758,1,10.035356,False,-100.0
2366,1.447312355041504,8,9.016734,False,-12.490520910496643
2367,0.9067416191101074,5,8.035019,False,-20.088839831285178
2368,0.5419626235961914,3,14.614957,False,-33.333333333333336
2369,3.8354101181030273,21,18.15773,False,-5.246904883427184
2370,0.9085497856140137,5,21.774006,False,-20.566411781365055
2371,2.2030253410339355,12,6.4290805,False,-8.661288345738884
2372,1.2711310386657715,7,5.829411,False,-13.815948916638247
2373,0.182694673538208,1,20.372225,False,-100.0
2374,2.742981433868408,15,7.687542,False,-6.3018639643976115
2375,1.827017068862915,10,14.200958,False,-10.142950454998163
2376,1.0905520915985107,6,5.0910583,False,-16.252174248065227
2377,1.8223702907562256,10,9.239275,False,-10.303822206952574
2378,1.2759788036346436,7,18.772877,False,-13.816024957736273
2379,1.273893117904663,7,14.51969,False,-13.196468091649958
2380,0.1824789047241211,1,11.294013,False,-100.0
2381,0.7280659675598145,4,10.720378,False,-25.903393160655497
2382,0.369295597076416,2,16.597824,False,-49.93992146574837
2383,0.3650648593902588,2,12.070854,False,-49.34491238034574
2384,0.5445733070373535,3,15.377641,False,-34.12212371826172
2385,0.9045920372009277,5,7.1315293,False,-0.21569344410731334
2386,0.36083245277404785,2,13.082819,False,-49.845903197850745
2387,0.1821904182434082,1,17.644691,False,-100.0
2388,1.0861880779266357,6,13.633987,False,-15.946720441182455
2389,0.9093849658966064,5,5.0217686,False,0.1540179350770245
2390,1.0884480476379395,6,15.7782135,False,-16.54933325226972
2391,2.1919329166412354,12,10.857122,False,-8.868387752469639
2392,1.8495213985443115,10,8.990989,False,-10.133033972512994
2393,0.3646891117095947,2,14.793079,False,-49.960939864969106
2394,1.8492622375488281,10,4.0264916,False,-10.018159201721492
2395,0.1851656436920166,1,19.545128,False,-100.0
