# =*= AGENT TRAINING =*=
#
# = TRAINING PARAMETERS =
#  * Agent type: reactive
#  * Dataset used: matterport
#  * Training length: 15000 episodes
#  * Date / hour: 2021-08-26_22:02:20
# = ADDITIONAL PARAMETERS =
#  * reward_method: contour
#  * prioritized: False
#  * collisions: True
#
# = EPISODE TRAINING RESULTS

episode,time_taken,actions_taken,initial_goal_distance,final_goal_distance,distance_travelled,successful,average_reward
28,0.2736389636993408,2,7.5920763,7.3437233,0.248353,False,-45.0
29,0.6795084476470947,5,9.453429,9.453429,0.0,False,-20.2
30,0.9550611972808838,7,16.9787,16.9787,0.0,False,-14.734045726917916
31,0.27123188972473145,2,21.751564,21.69195,0.05961418,False,-47.609559866439895
32,0.13698172569274902,1,17.188974,17.188974,0.0,False,-100.0
33,0.543114185333252,4,16.530165,16.530165,0.0,False,-25.1875
34,0.2738642692565918,2,10.676055,10.676055,0.0,False,-49.776583888031155
35,0.27333736419677734,2,11.120416,11.120416,0.0,False,-52.91645153231423
36,0.2722666263580322,2,23.264406,23.264406,0.0,False,-50.125
37,0.681067705154419,5,12.235562,12.235562,0.0,False,-20.013892423052994
38,0.13876914978027344,1,10.546768,10.546768,0.0,False,-100.0
39,0.8172376155853271,6,14.354844,13.9548235,0.4000206,False,-11.75
40,0.1444082260131836,1,15.393405,15.244492,0.14891338,False,-100.0
41,0.2765216827392578,2,20.861431,20.620768,0.24066353,False,-50.125
42,0.1378791332244873,1,9.4050045,9.4050045,0.0,False,-100.0
43,0.5505416393280029,4,20.200665,20.200665,0.0,False,-24.951150761681845
44,0.2743797302246094,2,8.669181,8.669181,0.0,False,-50.125
45,0.41335058212280273,3,16.693426,16.693426,0.0,False,-33.5
46,0.13827037811279297,1,21.296558,21.296558,0.0,False,-100.0
47,0.2745485305786133,2,15.117928,15.117928,0.0,False,-50.125
48,0.8186352252960205,6,18.35259,18.184765,0.1678257,False,-15.166666666666666
49,0.27532386779785156,2,2.927562,2.927562,0.0,False,-49.427206129322855
50,0.2721672058105469,2,7.1994824,6.998549,0.20093346,False,-45.0
51,0.8271682262420654,6,23.840103,23.840103,0.0,False,-17.252922093627905
52,0.41401171684265137,3,7.0164876,6.970166,0.046321392,False,-33.5
53,1.0818874835968018,8,9.75072,9.320737,0.42998314,False,-8.875
54,1.0950098037719727,8,24.104834,24.298546,-0.19371223,False,-15.170816129586115
55,0.13614797592163086,1,25.023035,25.023035,0.0,False,-100.0
56,0.6837220191955566,5,9.605197,9.033779,0.5714178,False,-14.05
57,0.4129781723022461,3,6.4458375,6.945412,-0.49957466,False,-50.152488708496094
58,0.6896762847900391,5,16.513018,16.362139,0.1508789,False,-18.15
59,0.13710832595825195,1,18.867107,19.076483,-0.20937538,False,-100.0
60,0.6793887615203857,5,10.550897,10.550897,0.0,False,-20.2
61,0.13813400268554688,1,9.975213,9.975213,0.0,False,-100.0
62,0.13631701469421387,1,20.425306,20.425306,0.0,False,-100.0
63,0.6815369129180908,5,10.693669,10.007169,0.68650055,False,-14.05
64,0.2717266082763672,2,17.285143,17.285143,0.0,False,-52.37069441383824
65,0.6806728839874268,5,18.80679,18.80679,0.0,False,-21.05499316005471
66,0.1387321949005127,1,11.17178,11.17178,0.0,False,-100.0
67,0.40766286849975586,3,16.391314,16.607138,-0.21582413,False,-41.97020870944001
68,0.1470036506652832,1,15.1949835,15.1949835,0.0,False,-100.0
69,0.2729330062866211,2,7.1922793,7.1922793,0.0,False,-50.125
70,0.4070322513580322,3,15.702536,15.702536,0.0,False,-35.2654637399584
71,0.41446924209594727,3,10.94644,10.913523,0.032917023,False,-32.40276590983073
72,0.13872337341308594,1,7.469132,7.469132,0.0,False,-100.0
73,0.14729952812194824,1,7.8582163,7.8582163,0.0,False,-100.0
74,0.41040754318237305,3,17.385023,17.574358,-0.18933487,False,-33.5
75,0.13674592971801758,1,22.941534,22.941534,0.0,False,-100.0
76,0.5383751392364502,4,16.046473,15.79703,0.2494421,False,-22.625
77,0.13578462600708008,1,9.376938,9.376938,0.0,False,-100.0
78,0.5396947860717773,4,4.2499766,4.053436,0.19654083,False,-22.085194823311028
79,0.1350104808807373,1,9.749353,9.749353,0.0,False,-100.0
80,0.27021002769470215,2,9.985225,10.228747,-0.24352264,False,-63.1210894513996
